お願いする,5870
確認する,5381
考察する,5362
襲撃する,5293
確定する,5253
発言する,4830
判断する,4526
希望する,3922
質問する,3499
理解する,2807
期待する,2720
反対する,2404
説明する,2170
納得する,2140
指摘する,2139
考慮する,2084
潜伏する,1964
精査する,1626
主張する,1617
回避する,1562
撤回する,1459
放置する,1424
了解する,1373
想定する,1350
混乱する,1301
一貫する,1294
反応する,1235
仮定する,1217
投票する,1200
回答する,1197
提案する,1172
把握する,1166
提出する,1160
優先する,1159
開示する,1144
変更する,1138
安心する,1107
予想する,1036
言及する,999
相談する,956
説得する,947
否定する,938
宣言する,937
ロックする,937
対話する,924
護衛する,909
勘違いする,885
意識する,873
信用する,821
提示する,787
利用する,785
推理する,778
無視する,763
注目する,761
重視する,760
用意する,747
検討する,740
警戒する,739
整理する,734
懸念する,707
明言する,697
矛盾する,682
処理する,681
誘導する,669
対抗する,654
評価する,654
同意する,647
確信する,640
消費する,616
心配する,611
スライドする,599
判明する,591
追従する,582
注視する,579
参加する,578
発表する,576
共感する,545
一致する,538
解釈する,527
Noneする,520
失敗する,514
失礼する,513
比較する,504
加味する,502
破壊する,494
集中する,462
決定する,461
びっくりする,460
注意する,456
投下する,450
指定する,447
自覚する,441
賛成する,422
反映する,413
認識する,402
想像する,399
解消する,395
成功する,390
保留する,387
破綻する,383
仕事する,379
反論する,376
発生する,371
誤認する,367
計算する,366
議論する,365
フォローする,361
反省する,360
行動する,360
邪推する,355
対応する,355
会話する,354
感謝する,342
停止する,337
補足する,336
証明する,333
お話する,331
集計する,327
誤解する,326
完遂する,310
選択する,302
変化する,302
補完する,301
訂正する,301
生存する,301
ミスする,300
努力する,292
存在する,291
リードする,289
追加する,288
返答する,281
除外する,280
統一する,280
応援する,279
偽装する,278
温存する,276
継続する,274
回収する,269
解決する,268
尊重する,261
推測する,260
勘弁する,255
検証する,254
思考する,253
後悔する,252
準備する,250
協力する,248
アピールする,243
影響する,238
表現する,236
擁護する,235
貢献する,235
修正する,233
指示する,230
飽和する,226
便乗する,225
率先する,224
扱いする,222
失速する,215
判定する,214
おねがいする,211
終了する,210
覚悟する,210
合致する,208
勝負する,206
解説する,206
進行する,205
操作する,204
再考する,200
独断する,198
表明する,196
成立する,194
採用する,193
解除する,189
更新する,188
強調する,187
返事する,184
開始する,184
意図する,183
信頼する,182
立候補する,181
トレースする,181
邪魔する,179
遺言する,178
下手する,178
総合する,177
発見する,174
許容する,173
追求する,172
遠慮する,170
排除する,163
吟味する,163
放棄する,163
帰宅する,162
保護する,162
離脱する,162
妄想する,161
露出する,161
停滞する,160
観察する,158
展開する,158
旅する,157
賛同する,156
省略する,154
固執する,153
挽回する,151
カウントする,148
実行する,147
盲信する,146
チェックする,146
攻撃する,145
予測する,143
推奨する,141
オンする,139
約束する,138
躊躇する,138
加速する,138
懐柔する,138
示唆する,137
ドキドキする,135
明示する,134
結婚する,134
要求する,133
引用する,132
誤読する,132
演出する,131
機能する,130
該当する,130
分析する,129
固定する,129
徹底する,127
迷走する,125
参照する,124
移行する,124
承知する,123
我慢する,123
爆発する,122
逆転する,122
長生きする,121
移動する,121
完了する,121
同調する,120
直結する,120
断定する,119
露呈する,119
提供する,118
対立する,118
あんまする,117
お話しする,117
共有する,117
お待ちする,116
シフトする,116
容認する,116
やり取りする,114
拒否する,114
勉強する,113
確保する,113
抽出する,113
関係する,113
調整する,112
油断する,112
拮抗する,111
節約する,110
処刑する,110
動揺する,109
先行する,109
阻止する,109
苦労する,109
牽制する,108
歓迎する,107
自重する,107
認定する,107
転換する,106
申告する,105
暴走する,105
感心する,105
対処する,105
断言する,104
発展する,104
覚醒する,104
追及する,104
謝罪する,103
言い訳する,103
興奮する,102
勝利する,101
おかけする,100
支持する,99
察する,98
きがする,98
消化する,97
浮上する,97
土下座する,97
発揮する,94
困惑する,94
待機する,94
紹介する,93
お答えする,92
ひょっとする,92
お祈りする,92
サポートする,92
配慮する,91
完結する,91
前述する,89
回復する,89
左右する,89
経験する,89
緊張する,89
活用する,88
入村する,87
意見する,86
関連する,85
補強する,85
崩壊する,84
反発する,84
判別する,84
限定する,84
披露する,83
咀嚼する,83
コメントする,83
危惧する,82
もやもやする,81
表示する,81
セーブする,81
弁明する,80
軽視する,80
失念する,80
払拭する,79
アップする,79
決断する,78
了承する,78
登場する,78
弁解する,78
維持する,77
着目する,77
満足する,77
公開する,76
萎縮する,74
抵抗する,74
うっかりする,74
使用する,74
遭遇する,74
確立する,73
割愛する,71
絶望する,71
獲得する,71
飛躍する,70
遅刻する,70
退治する,70
設定する,69
真似する,69
特定する,69
ビックリする,69
続行する,68
共通する,68
模索する,68
尊敬する,68
後押しする,67
チャレンジする,67
マッチする,67
推敲する,66
完成する,66
プレゼントする,66
公言する,65
告白する,65
変動する,64
変換する,63
後述する,63
演技する,63
添削する,63
感動する,63
要約する,62
報告する,61
発動する,61
一転する,61
起因する,60
妄信する,59
専念する,59
昼寝する,59
連呼する,59
予定する,59
一任する,59
混同する,59
俯瞰する,58
募集する,58
メモする,58
公表する,58
特筆する,58
浪費する,57
お詫びする,57
拝見する,57
不足する,57
一巡する,57
質疑する,57
分類する,57
無駄遣いする,57
明記する,57
投稿する,57
お知らせする,56
意味する,56
相反する,56
アドバイスする,56
善処する,55
リコールする,55
退場する,55
休憩する,55
ダウンする,55
通用する,54
挑戦する,54
記憶する,53
しっかする,53
復活する,53
対策する,52
肯定する,52
解放する,51
発信する,51
発覚する,51
ヒットする,50
連動する,50
突入する,50
充実する,50
訓練する,50
妥協する,49
散見する,48
自称する,48
推察する,48
封印する,48
表出する,47
スタートする,47
キープする,47
心中する,47
執着する,46
禁止する,46
保証する,46
喧嘩する,46
改善する,46
総括する,45
作成する,45
却下する,45
制限する,45
論破する,44
お出かけする,44
構築する,43
話する,43
区別する,43
おしゃべりする,43
圧迫する,42
前置きする,42
収束する,42
傍観する,42
援護する,42
ちくする,42
連携する,41
レスする,41
提唱する,41
挨拶する,41
被弾する,41
ピックアップする,41
分散する,41
背伸びする,40
楽する,40
カバーする,40
見え隠れする,40
お伝えする,40
留意する,40
追記する,40
静観する,40
注力する,40
ストップする,40
駆逐する,40
連絡する,39
就寝する,39
記入する,39
決行する,39
代弁する,39
両立する,39
イメージする,39
強要する,38
ぼんやりする,38
吐露する,38
リンクする,38
強制する,38
指導する,38
早起きする,38
強行する,38
加算する,38
交換する,38
お手伝いする,38
曲解する,37
衝突する,37
掃除する,37
パスする,37
お断りする,37
連打する,37
弁護する,37
指名する,37
注文する,37
冒険する,36
一周する,36
懺悔する,36
白状する,35
外出する,35
おすすめする,35
過信する,35
熟考する,35
突撃する,35
計上する,35
捕捉する,35
乖離する,35
コントロールする,35
応答する,35
錯覚する,35
反転する,34
多用する,34
始末する,34
延命する,34
誘発する,34
支配する,34
沈黙する,34
練習する,34
怪我する,34
プッシュする,34
依存する,34
あたふたする,34
挑発する,34
変身する,33
連発する,33
列挙する,33
オススメする,33
仮眠する,33
抑制する,33
出力する,33
催促する,33
量産する,33
適用する,33
監視する,33
勘案する,33
批判する,33
お返しする,32
予感する,32
達成する,32
重複する,32
案出する,32
団結する,32
自滅する,31
正解する,31
連想する,31
どきどきする,31
体験する,31
嫉妬する,31
解答する,31
予期する,31
孤立する,31
仲裁する,31
遂行する,31
敵対する,30
露見する,30
尽力する,30
どうこうする,30
敵視する,30
退席する,30
突出する,30
混在する,30
迎合する,30
集約する,29
死亡する,29
連続する,29
助言する,29
反撃する,29
同情する,29
帰還する,29
活躍する,29
付随する,29
延長する,29
しょんぼりする,29
成長する,28
推進する,28
詐欺する,28
料理する,28
投了する,28
浸透する,28
散歩する,28
離籍する,28
回転する,28
記載する,28
狂する,28
パンクする,28
一考する,27
ふりする,27
管理する,27
気絶する,27
悪化する,27
爆笑する,27
空回りする,27
一蹴する,26
右往左往する,26
力説する,26
促進する,26
在席する,26
予告する,26
転職する,26
通報する,26
検索する,26
リラックスする,26
圧殺する,26
実践する,26
結論する,25
先導する,25
契約する,25
マークする,25
失踪する,25
委任する,25
落胆する,25
推移する,25
補佐する,25
負傷する,25
発現する,25
欲する,25
捏造する,25
度外視する,24
実感する,24
装備する,24
非難する,24
気乗りする,24
開放する,24
守護する,24
刺激する,24
依頼する,24
召喚する,24
対比する,24
吃驚する,24
もしかする,23
駆使する,23
すっきりする,23
忠告する,23
翻弄する,23
呼ばわりする,23
評する,23
換算する,23
追放する,23
派遣する,23
卒業する,23
白熱する,23
逆算する,23
承認する,23
的中する,23
推薦する,23
進展する,23
並行する,23
棚上げする,23
自爆する,23
精進する,22
粘着する,22
精読する,22
滞在する,22
調査する,22
実現する,22
安堵する,22
消去する,22
介入する,22
察知する,22
先述する,22
オーバーする,22
深呼吸する,22
扇動する,22
発想する,22
全滅する,22
脱線する,22
由来する,22
楽観する,21
参戦する,21
着手する,21
容赦する,21
形成する,21
オープンする,21
敗北する,21
作業する,21
脱出する,21
サービスする,21
羅列する,21
自負する,21
圧縮する,21
関与する,21
決意する,20
早とちりする,20
許可する,20
フライングする,20
トーンダウンする,20
チェンジする,20
